InitialSeparationM,OvertakingSpeedMPS,OncomingSpeedMPS,VehicleBeingOvertakenSpeedMPS,WindSpeedMPS,FrictionCoefficient,RoadCondition,Success
113.2,35.7,24.7,19.6,3.1,0.66,Dry,False
127.0,38.3,1.9,18.4,5.7,0.61,Wet,False
109.9,35.6,2.9,20.1,9.8,0.60,Dry,True
134.8,35.6,14.1,19.8,10.0,0.96,Wet,True
59.2,26.4,13.5,19.4,5.8,0.54,Dry,True
105.7,28.5,21.2,15.5,1.2,0.78,Dry,False
108.8,26.3,9.7,22.0,8.4,0.84,Dry,False
155.0,42.9,6.2,15.3,9.9,0.56,Wet,True
120.3,32.4,2.0,19.4,6.4,0.82,Wet,True
141.0,26.7,10.0,18.9,3.5,0.84,Wet,True
124.0,42.4,24.1,16.8,9.1,0.84,Wet,False
71.8,33.3,4.0,15.3,1.2,0.52,Dry,True
194.6,33.4,14.8,20.0,5.1,0.91,Dry,True
143.9,37.6,18.4,23.3,3.5,0.52,Dry,True
196.4,33.9,19.8,21.1,9.3,0.87,Wet,True
167.8,44.5,27.4,20.1,9.0,0.58,Wet,True
67.2,26.6,26.9,18.5,1.6,0.54,Wet,True
73.0,38.9,26.4,17.1,0.7,0.76,Wet,True
174.6,25.3,6.2,22.7,5.1,0.51,Wet,True
52.4,31.9,9.4,15.1,3.0,0.70,Dry,True
117.5,44.1,27.1,23.3,9.9,0.84,Dry,False
56.8,36.6,19.8,16.9,1.5,0.82,Dry,True
53.0,33.6,20.0,15.6,6.2,0.75,Wet,False
147.3,36.7,25.4,15.5,5.9,0.86,Wet,False
60.9,38.1,10.3,15.2,1.9,0.68,Wet,True
148.3,25.9,30.0,18.8,1.2,0.52,Wet,True
138.1,32.8,21.5,23.9,3.5,0.95,Wet,True
52.7,29.1,3.5,24.8,5.6,0.99,Dry,True
115.6,44.0,22.4,15.5,4.9,0.77,Wet,True
110.4,40.1,17.8,16.7,5.6,0.53,Dry,True
107.8,25.3,18.7,16.8,0.4,0.57,Dry,True
133.6,26.2,22.9,19.6,6.0,0.74,Dry,True
160.4,44.2,28.8,16.6,2.1,0.74,Dry,False
150.1,28.7,11.4,21.2,5.0,0.56,Wet,True
163.3,37.4,27.9,15.6,1.0,0.55,Wet,True
60.4,34.3,21.5,19.9,9.1,0.81,Wet,True
116.8,42.6,18.6,15.2,8.3,0.61,Dry,True
178.6,28.5,8.0,16.0,9.3,0.74,Wet,True
105.7,35.1,10.3,16.0,3.1,0.50,Wet,True
137.4,28.7,12.3,19.9,9.2,0.55,Wet,True
54.4,38.6,13.1,19.9,9.4,0.93,Dry,True
136.7,44.8,0.8,21.2,8.0,0.99,Dry,True
125.6,26.0,9.8,21.7,4.4,0.92,Dry,False
136.4,37.1,17.1,21.3,4.9,0.87,Dry,True
145.2,27.0,28.8,18.7,8.6,0.93,Wet,True
63.2,43.5,11.9,17.3,5.9,0.85,Wet,True
144.0,36.4,6.6,19.7,4.9,0.51,Dry,True
71.1,42.4,25.8,23.7,2.8,0.58,Wet,True
189.5,36.3,20.9,17.8,5.5,0.73,Wet,True
120.9,33.6,7.7,17.3,7.4,0.70,Dry,True
152.0,32.6,22.0,20.5,4.7,0.79,Wet,True
110.1,31.7,15.6,17.6,0.7,0.54,Wet,True
51.7,27.4,10.4,22.2,3.6,0.79,Wet,True
109.1,41.8,15.8,20.4,8.1,0.59,Wet,False
99.9,37.5,17.1,17.5,9.7,0.96,Dry,True
126.8,41.0,6.5,17.5,4.0,0.72,Dry,True
129.3,27.7,4.9,17.9,5.4,0.91,Dry,True
180.3,39.8,7.7,19.0,8.5,0.80,Wet,True
104.8,34.6,22.6,18.4,7.6,0.90,Dry,False
152.4,42.2,0.7,24.7,1.5,1.00,Wet,True
79.4,26.4,15.3,20.7,3.8,0.67,Wet,True
92.3,35.0,3.2,17.8,1.5,0.62,Wet,True
189.0,33.1,6.6,17.5,7.2,0.50,Wet,True
148.7,31.0,15.8,24.4,1.1,0.96,Dry,True
179.1,44.3,28.1,22.5,0.3,0.97,Dry,False
193.6,27.5,22.7,21.0,2.3,0.93,Dry,False
116.1,38.4,9.3,21.5,5.1,0.85,Wet,True
187.2,42.3,28.9,17.8,7.9,0.97,Wet,False
194.0,26.9,13.5,21.2,4.2,0.79,Dry,True
145.4,25.9,18.1,19.6,9.2,1.00,Wet,True
160.6,33.0,8.2,17.5,4.5,0.79,Dry,True
144.3,40.2,11.9,24.5,5.2,0.92,Wet,True
58.9,42.8,13.1,16.4,3.1,0.57,Dry,True
191.7,36.8,19.8,15.7,8.1,0.58,Wet,True
193.4,34.3,25.9,21.8,7.9,0.78,Wet,True
81.4,41.2,17.6,16.9,4.2,0.63,Wet,True
110.7,30.0,21.7,15.6,8.3,0.53,Wet,True
114.0,26.3,25.4,20.0,2.9,0.57,Wet,True
114.2,35.9,1.3,17.1,4.5,0.59,Dry,True
102.4,31.9,3.5,23.6,9.0,0.76,Dry,True
133.7,28.1,10.6,21.7,3.9,0.67,Wet,True
176.6,33.3,21.8,21.1,5.8,0.68,Dry,True
178.1,43.4,1.1,19.4,1.1,0.73,Dry,True
155.6,34.0,21.4,22.7,6.6,0.67,Wet,True
76.7,42.2,0.1,24.0,9.5,0.77,Wet,True
118.3,39.8,14.3,22.3,8.6,0.88,Dry,True
120.4,44.2,8.0,21.6,5.1,0.70,Dry,True
156.8,37.3,15.7,16.3,4.5,0.85,Wet,True
110.9,34.7,28.5,24.8,3.9,0.91,Wet,True
121.3,40.5,5.1,22.7,0.3,0.55,Wet,True
58.8,26.6,11.3,23.2,0.6,0.81,Wet,True
58.3,35.2,22.1,17.5,8.7,0.62,Wet,False
78.0,30.8,15.4,19.4,4.1,0.77,Dry,True
142.6,44.7,12.1,24.5,7.7,0.96,Dry,True
178.4,40.3,6.1,15.8,4.5,0.79,Dry,True
88.1,29.2,25.0,22.3,5.0,0.53,Dry,False
137.4,43.6,11.7,22.0,0.1,0.73,Wet,False
67.0,37.7,14.4,19.9,5.9,0.69,Wet,False
116.8,32.3,27.6,21.3,9.3,0.52,Dry,False
174.9,38.0,16.4,23.6,1.9,0.72,Dry,True
74.8,33.6,18.9,22.5,6.2,0.75,Wet,True
50.5,27.2,3.2,24.4,2.7,0.99,Dry,False
53.4,25.0,19.4,23.2,5.2,0.58,Dry,False
103.8,27.5,23.3,19.6,7.1,0.72,Wet,False
188.7,34.3,21.7,20.3,7.0,0.82,Wet,True
149.5,37.5,29.4,15.5,0.1,0.57,Dry,False
159.5,40.0,19.5,15.6,9.9,0.76,Dry,False
129.5,35.6,25.9,24.1,8.2,0.74,Dry,False
175.7,28.8,19.6,21.6,6.3,0.67,Wet,True
147.5,33.8,7.4,23.8,9.8,0.62,Dry,True
83.2,37.3,27.1,16.3,5.3,0.93,Wet,True
85.0,40.7,18.8,20.3,6.7,0.69,Wet,True
181.4,32.0,1.5,22.5,5.0,0.89,Dry,True
62.0,30.1,2.6,16.1,8.1,0.83,Wet,True
110.5,27.4,0.9,21.1,9.2,0.76,Wet,True
116.4,32.1,6.2,19.5,0.5,0.76,Dry,True
159.5,41.3,27.5,19.8,8.4,0.79,Dry,False
100.5,25.3,22.6,15.9,0.4,0.50,Dry,False
197.7,40.7,14.5,19.9,3.3,0.81,Dry,True
199.1,41.9,7.0,21.1,6.5,0.53,Wet,True
155.2,25.6,4.8,21.7,5.0,0.76,Dry,False
84.1,42.5,9.7,17.0,6.8,0.88,Wet,True
63.0,35.3,15.7,19.6,8.0,0.55,Dry,True
105.7,43.2,13.5,22.4,3.9,0.93,Wet,True
143.5,41.4,12.9,21.7,3.9,0.81,Dry,True
165.4,42.8,4.9,21.5,7.4,0.83,Dry,True
102.9,26.1,1.3,19.8,5.7,0.59,Wet,True
69.9,28.0,5.2,18.9,4.4,0.83,Dry,True
55.8,37.5,12.4,15.5,3.8,0.76,Wet,True
144.7,42.6,7.7,21.9,5.9,0.61,Dry,True
66.7,44.6,17.1,20.1,2.0,0.59,Wet,True
186.5,34.0,25.4,17.8,3.8,0.76,Wet,True
51.5,26.0,28.7,19.0,5.5,0.87,Dry,False
196.1,44.6,27.1,17.1,1.4,0.64,Dry,False
161.2,44.7,26.9,20.9,2.3,0.92,Wet,True
103.2,29.4,12.7,24.4,5.4,0.85,Wet,True
108.6,44.5,20.3,22.4,8.9,0.74,Dry,False
79.8,36.8,0.1,17.3,7.9,0.89,Wet,True
99.9,26.7,12.0,19.3,8.0,0.95,Wet,False
147.2,37.0,28.0,24.2,3.3,0.67,Dry,False
120.0,29.5,8.8,17.3,5.0,0.99,Dry,True
154.5,34.9,19.3,18.0,8.3,0.66,Wet,True
151.4,27.1,28.5,16.2,7.1,0.67,Wet,True
105.1,33.2,24.7,18.9,3.4,0.80,Dry,False
58.0,27.7,27.7,24.3,9.0,0.99,Wet,False
113.0,40.0,13.2,22.9,3.6,0.74,Wet,False
147.9,28.2,29.0,23.5,3.1,0.97,Wet,True
145.4,38.8,3.0,19.9,2.8,0.99,Wet,True
78.3,30.6,23.7,19.1,0.0,0.99,Wet,True
111.3,27.7,28.6,19.0,4.8,0.75,Dry,False
71.2,32.6,2.6,22.2,7.4,0.98,Dry,True
137.8,44.9,25.6,16.7,5.8,0.72,Dry,False
194.8,34.6,25.4,23.8,8.8,0.84,Dry,False
123.2,28.4,9.1,15.5,5.8,0.78,Dry,True
64.9,39.9,23.3,23.7,8.4,0.94,Dry,False
131.2,36.9,17.3,24.1,1.5,0.61,Dry,True
75.9,38.9,18.3,20.9,7.8,0.97,Wet,True
71.1,31.4,25.9,17.9,8.0,0.91,Dry,True
181.0,37.7,9.5,19.9,9.3,0.84,Dry,True
197.6,44.7,21.0,24.2,2.7,0.89,Wet,True
115.8,29.6,25.1,16.4,6.7,0.63,Wet,False
85.5,26.1,3.7,24.1,6.4,0.51,Dry,False
159.5,31.2,19.7,17.3,5.6,0.75,Dry,True
160.8,32.1,12.7,19.1,8.0,0.64,Dry,True
124.4,31.6,1.9,19.1,8.4,0.62,Wet,True
168.5,26.3,15.2,19.0,4.9,0.99,Wet,False
78.2,28.9,24.7,22.7,4.2,0.90,Wet,False
162.6,41.2,4.1,23.7,7.9,0.68,Wet,True
178.6,31.4,6.5,18.8,8.9,0.76,Wet,False
113.3,42.7,27.3,17.4,9.3,0.53,Dry,False
123.8,25.4,2.6,15.9,7.9,0.75,Wet,True
156.2,39.6,5.0,18.0,5.9,0.52,Wet,True
136.4,35.9,29.4,16.0,3.5,0.69,Wet,True
120.9,39.4,22.7,19.1,6.0,0.59,Wet,False
116.1,35.7,20.4,21.2,3.9,0.64,Dry,False
140.6,36.4,28.8,16.8,3.8,0.96,Dry,False
185.2,43.7,10.6,19.3,1.6,0.78,Wet,True
190.7,42.5,14.1,18.1,4.2,0.73,Dry,True
98.6,37.6,7.7,17.5,6.7,0.70,Dry,True
81.6,36.2,0.2,17.5,9.8,0.75,Dry,True
53.8,35.8,12.0,15.3,9.8,0.83,Dry,True
157.4,41.6,20.0,20.4,4.7,0.81,Dry,False
140.1,34.4,7.1,17.8,10.0,0.99,Dry,True
74.0,42.1,16.9,20.4,1.4,0.55,Dry,True
61.8,31.6,21.2,16.4,1.0,0.73,Wet,True
78.7,25.6,28.7,15.8,8.1,0.58,Dry,False
145.8,36.0,29.7,15.4,7.2,0.62,Dry,True
105.8,31.0,10.3,24.0,2.5,0.88,Dry,True
143.1,34.7,13.0,15.1,8.3,0.71,Dry,True
187.3,38.6,14.9,16.0,8.0,0.95,Dry,True
94.3,31.6,25.6,17.8,1.6,0.95,Dry,False
76.2,26.0,15.9,18.3,9.3,0.57,Wet,True
109.4,31.0,24.9,23.9,5.1,0.81,Wet,True
133.5,28.6,21.6,24.5,2.2,0.96,Wet,True
151.2,39.1,28.1,20.5,6.6,0.85,Dry,False
68.7,40.1,19.6,22.4,2.2,0.54,Wet,True
160.8,31.8,28.6,23.2,1.9,0.62,Dry,False
154.4,34.2,8.4,17.7,2.5,0.73,Wet,True
133.4,38.7,19.9,18.9,0.3,0.95,Dry,True
72.5,27.6,16.2,16.6,4.3,0.86,Dry,True
97.4,37.9,8.8,19.7,3.4,0.95,Wet,True
119.9,39.2,23.6,17.8,9.7,0.64,Wet,True
172.4,28.6,24.4,18.8,4.6,0.58,Dry,False
180.0,42.4,26.4,17.7,6.5,0.80,Dry,False
110.7,37.3,23.8,16.5,6.3,0.96,Dry,False
175.3,26.4,9.2,19.3,6.7,0.80,Dry,False
145.8,35.8,28.8,17.6,4.8,0.56,Wet,True
180.6,29.0,13.9,21.7,2.5,0.70,Dry,True
121.3,35.2,20.1,18.1,1.5,0.88,Dry,False
118.7,27.2,24.2,21.9,6.5,0.59,Wet,True
187.5,29.1,21.4,17.2,7.3,0.77,Dry,False
110.9,42.7,26.2,19.9,5.9,0.98,Wet,False
127.8,34.9,11.3,17.7,7.7,0.93,Dry,True
121.2,42.3,14.9,18.8,3.8,0.81,Wet,False
89.2,29.0,27.5,24.9,1.0,0.73,Wet,True
121.8,39.4,18.2,24.6,6.3,0.53,Wet,True
153.7,39.3,23.7,17.0,8.9,0.56,Dry,False
124.3,39.5,18.7,22.6,4.7,0.69,Wet,True
151.3,25.3,16.1,22.9,7.3,0.96,Wet,True
119.7,26.8,17.2,19.6,7.0,0.77,Wet,True
159.5,43.6,26.8,24.4,3.4,0.58,Dry,False
163.0,29.4,20.8,21.5,9.3,0.53,Wet,False
193.7,31.8,16.9,17.1,7.3,0.53,Wet,True
182.0,33.8,13.7,17.5,9.7,0.82,Wet,True
57.9,42.1,0.8,21.6,3.5,0.84,Wet,True
79.6,35.2,29.3,16.8,3.5,0.62,Dry,False
128.8,27.6,7.9,22.9,8.6,0.59,Wet,True
98.0,31.7,10.5,24.9,9.1,0.53,Wet,True
126.9,32.3,27.4,24.4,7.3,0.86,Wet,True
131.7,28.6,1.8,23.6,0.3,0.62,Wet,True
114.4,26.7,29.2,18.4,4.3,0.66,Dry,False
92.1,25.6,11.3,18.8,5.5,0.81,Wet,True
191.0,28.0,6.8,18.0,0.2,0.87,Wet,True
176.7,28.1,4.1,17.0,8.6,0.76,Wet,True
125.3,31.2,17.9,21.6,9.5,0.84,Wet,True
110.2,41.4,24.8,19.7,9.3,0.67,Wet,True
194.9,44.0,25.2,22.5,5.1,0.69,Wet,True
127.4,39.4,21.6,24.2,0.7,0.79,Wet,True
183.4,39.1,27.4,15.1,1.4,0.75,Wet,True
83.0,30.8,27.3,21.2,5.4,0.78,Wet,False
163.0,29.5,26.6,17.1,6.4,0.93,Wet,True
170.3,34.1,18.5,16.2,2.3,0.98,Dry,True
56.0,36.9,25.9,20.5,5.9,0.72,Wet,True
199.7,34.3,14.9,24.5,8.1,0.92,Wet,True
128.6,28.5,20.6,23.4,9.7,0.67,Wet,True
71.9,42.7,11.0,15.7,4.7,0.71,Wet,True
196.0,42.0,5.4,17.4,8.8,0.92,Wet,True
181.5,26.9,22.5,21.1,1.8,0.92,Dry,False
75.7,39.4,27.8,15.9,9.9,0.96,Wet,True
114.9,42.2,12.4,15.1,4.7,0.98,Wet,True
50.7,30.7,7.3,19.0,9.1,0.56,Wet,False
83.0,25.1,6.2,23.1,4.5,0.73,Dry,False
190.7,44.4,13.4,24.6,4.2,0.57,Wet,True
182.4,32.6,26.8,16.8,9.9,0.94,Wet,True
142.7,34.8,13.2,17.9,1.5,0.99,Wet,True
85.6,29.3,29.0,16.5,8.5,0.70,Dry,False
86.7,29.8,29.8,17.0,9.3,0.64,Dry,False
156.0,35.9,25.1,23.9,5.8,0.62,Dry,False
187.6,41.8,5.8,15.8,3.6,0.78,Dry,True
70.4,29.2,19.8,21.2,6.2,0.81,Wet,True
145.6,27.2,4.8,23.1,0.7,0.50,Dry,False
148.5,34.8,8.0,21.3,9.7,0.55,Wet,True
172.0,25.4,1.7,18.1,0.4,0.78,Dry,True
175.5,34.6,3.7,15.8,4.3,0.96,Dry,True
147.2,28.7,7.2,16.6,9.3,0.68,Dry,True
71.0,32.7,14.7,17.8,5.6,0.73,Dry,True
101.5,35.0,11.2,16.8,2.6,0.58,Dry,True
74.4,32.5,25.7,22.1,5.4,0.74,Wet,True
110.5,33.7,11.6,23.4,1.6,0.54,Wet,True
56.7,27.3,6.4,23.4,5.3,0.79,Dry,False
95.3,31.0,19.0,20.6,4.8,0.99,Wet,True
173.6,32.5,23.7,20.2,7.8,0.94,Dry,False
75.5,33.1,4.8,22.6,9.9,0.65,Dry,True
135.8,27.8,24.5,22.5,0.5,0.80,Wet,True
101.3,30.5,23.6,17.2,4.7,0.60,Dry,False
104.0,33.9,16.8,18.9,0.4,0.66,Wet,True
93.1,41.4,4.6,23.1,7.9,0.73,Wet,True
140.4,26.7,9.8,16.6,8.1,0.80,Wet,True
61.1,39.5,18.3,21.4,4.6,0.86,Dry,True
153.6,32.1,21.3,20.9,2.2,0.75,Wet,True
139.6,33.8,20.8,21.7,7.8,0.87,Dry,False
166.8,33.8,2.6,24.7,2.8,0.90,Dry,True
64.8,38.9,20.9,21.0,4.5,0.54,Dry,False
163.6,41.8,8.7,23.3,5.2,0.92,Wet,True
197.2,30.0,17.7,20.6,7.0,0.96,Wet,True
76.9,43.1,19.0,20.4,3.6,0.66,Dry,False
76.5,28.3,13.0,19.3,3.3,0.57,Wet,True
80.0,31.4,5.2,18.5,7.1,0.78,Dry,True
140.5,43.0,2.9,17.8,5.0,0.70,Wet,True
58.5,26.3,24.6,17.1,7.8,0.63,Wet,True
174.1,29.7,11.7,24.7,2.9,0.63,Wet,True
196.0,33.7,20.6,21.3,3.6,0.91,Wet,True
58.1,32.1,23.0,22.7,2.6,0.99,Wet,True
129.6,31.4,3.5,15.7,1.0,0.81,Dry,True
71.3,38.6,0.6,16.7,3.1,0.96,Wet,True
110.9,30.0,28.3,16.5,3.9,0.56,Dry,False
85.7,30.4,8.6,15.3,3.8,0.90,Wet,True
61.4,35.0,21.1,21.4,9.4,0.53,Dry,False
129.5,31.4,27.8,24.7,6.5,0.80,Wet,True
109.7,35.4,24.2,16.3,8.5,0.60,Wet,True
185.3,30.4,23.6,22.0,5.4,0.96,Dry,False
104.8,39.1,17.8,21.6,1.2,0.51,Wet,False
147.5,26.1,13.8,24.0,4.1,0.56,Wet,True
130.4,38.3,11.9,21.0,6.7,0.75,Dry,True
195.3,29.7,20.2,18.8,7.5,0.55,Dry,False
58.3,42.7,23.0,25.0,1.8,0.88,Dry,False
114.3,27.8,10.0,18.1,8.8,0.89,Dry,True
173.1,41.7,25.2,16.9,2.0,0.74,Wet,True
64.4,28.3,6.1,19.0,0.3,0.84,Dry,True
196.4,38.5,14.4,24.7,9.9,0.66,Dry,True
167.0,44.6,22.8,19.8,3.9,0.74,Dry,False
132.4,30.3,25.2,23.0,3.5,0.86,Dry,True
61.6,32.8,26.0,24.0,2.4,0.64,Wet,True
123.9,44.4,10.7,15.1,5.0,0.65,Dry,True
50.3,35.9,16.8,24.6,5.3,0.61,Wet,True
79.9,27.9,26.0,23.4,6.2,0.68,Wet,True
119.7,38.1,4.2,18.3,7.1,0.54,Wet,True
109.0,31.6,7.9,22.7,7.6,0.57,Dry,True
64.9,27.4,14.6,21.9,6.2,0.69,Dry,False
156.1,28.9,15.1,23.3,3.3,0.85,Dry,True
92.0,39.2,16.7,15.9,8.6,0.67,Wet,True
83.2,36.6,0.0,20.4,2.1,0.71,Dry,True
155.0,30.2,22.0,18.7,2.2,0.85,Wet,True
81.7,38.3,10.7,19.8,6.4,0.55,Wet,True
157.1,42.8,24.0,24.6,4.3,0.93,Dry,False
175.4,41.5,15.7,15.1,1.7,0.61,Dry,True
63.0,28.1,29.9,20.5,9.1,0.86,Dry,True
197.7,30.9,28.0,19.3,0.3,0.99,Wet,True
84.0,31.3,12.4,23.8,2.9,0.88,Dry,True
188.9,31.4,17.0,23.5,1.8,0.95,Wet,True
115.6,41.7,12.9,17.6,0.7,0.52,Dry,True
79.2,39.1,6.1,21.2,4.6,0.53,Wet,True
167.9,35.7,27.6,24.3,1.2,0.75,Dry,False
177.0,39.9,21.9,18.7,1.7,0.77,Wet,False
163.7,37.9,27.4,17.4,8.3,0.64,Dry,False
94.2,34.4,6.9,24.3,2.9,0.91,Dry,True
149.0,33.9,28.2,22.5,7.0,0.74,Wet,True
145.8,38.4,26.8,24.9,0.6,0.99,Dry,True
171.6,40.0,17.8,22.2,8.9,0.58,Dry,True
95.6,35.8,26.1,21.4,1.0,0.76,Dry,False
146.6,44.3,11.2,15.4,6.5,0.77,Dry,False
93.6,41.1,13.3,17.3,9.4,0.60,Wet,True
58.2,35.6,14.8,17.5,2.4,0.73,Wet,True
172.4,42.5,24.3,16.8,7.8,0.54,Dry,False
172.1,32.2,26.5,22.2,5.2,0.79,Wet,True
178.0,33.0,29.1,16.6,9.9,0.58,Wet,True
69.6,28.0,22.2,18.1,8.2,0.68,Dry,False
132.5,25.7,29.7,16.3,0.1,0.61,Dry,True
69.7,43.9,23.3,15.1,2.7,1.00,Wet,True
70.8,26.4,5.9,19.4,2.0,0.63,Dry,True
162.2,40.0,19.0,21.1,8.9,0.59,Wet,True
184.0,41.6,16.6,15.9,1.1,0.91,Wet,True
73.9,33.4,15.7,18.7,7.6,0.78,Wet,True
57.8,40.6,7.4,19.9,0.2,0.69,Dry,True
93.4,38.0,26.6,21.4,6.7,0.70,Wet,True
195.7,34.6,18.6,24.2,0.7,0.52,Wet,True
57.4,42.4,23.4,17.9,4.7,0.86,Dry,False
145.9,39.6,20.5,24.8,2.0,0.69,Dry,False
100.2,39.9,20.3,24.8,1.7,0.78,Dry,False
152.9,35.2,17.4,20.8,4.6,0.91,Wet,True
96.8,35.1,26.0,20.3,5.9,0.63,Dry,False
80.2,42.8,19.2,15.6,8.2,0.69,Dry,True
59.0,36.2,2.9,22.4,4.5,0.59,Dry,True
107.1,26.9,2.1,16.4,9.7,0.94,Wet,True
128.2,38.1,21.5,20.2,2.6,0.99,Wet,True
106.0,38.0,23.8,15.6,0.4,0.54,Wet,True
166.4,40.6,12.0,20.7,2.7,0.84,Dry,True
88.7,32.0,28.8,24.6,1.6,0.83,Wet,True
77.4,27.6,22.6,20.9,7.0,0.65,Dry,False
106.5,34.8,18.7,19.2,1.5,0.98,Wet,True
149.0,38.5,4.8,18.3,2.2,0.51,Wet,True
168.8,32.0,2.4,23.8,4.5,0.66,Dry,True
74.8,40.7,18.8,23.6,8.9,0.91,Wet,True
81.2,42.2,20.2,19.7,8.9,0.57,Dry,False
108.5,44.8,4.1,15.1,2.8,0.57,Dry,True
63.8,40.8,24.2,24.9,5.4,0.72,Dry,False
137.6,30.9,0.8,17.8,7.3,0.94,Wet,True
143.6,42.9,19.5,16.0,8.2,0.58,Wet,True
76.8,27.8,24.7,20.6,0.5,0.82,Dry,False
54.9,32.7,15.4,23.2,2.7,0.78,Dry,True
59.4,25.1,12.2,23.6,0.1,0.58,Dry,False
111.3,37.2,26.0,15.7,7.6,0.57,Dry,False
75.5,43.4,17.9,16.0,6.7,0.90,Wet,False
158.5,33.2,18.9,21.0,4.1,0.81,Wet,True
125.1,35.0,21.1,16.3,4.1,0.93,Wet,True
60.7,39.1,10.1,24.3,1.8,0.51,Dry,True
56.6,31.0,28.0,19.1,5.7,0.61,Dry,False
125.0,35.3,0.3,17.7,8.2,0.89,Dry,True
141.0,44.9,11.2,16.2,1.7,0.61,Dry,True
154.7,31.1,12.5,18.9,0.1,0.91,Dry,True
129.3,44.3,10.1,24.1,2.9,0.65,Wet,True
80.2,29.0,19.6,23.3,1.7,0.72,Dry,True
88.9,40.9,7.3,15.8,4.5,0.60,Wet,True
113.3,29.8,28.2,15.6,6.6,0.98,Dry,False
126.3,43.4,18.7,22.2,7.7,0.74,Wet,True
110.8,38.6,10.9,24.0,9.5,0.91,Dry,True
142.8,34.3,10.0,16.5,4.9,0.81,Dry,True
166.8,38.4,25.5,18.8,7.0,0.93,Dry,False
92.9,27.3,20.0,18.7,4.3,0.61,Dry,False
158.2,26.1,0.8,18.1,2.1,0.51,Dry,True
197.5,35.0,0.0,17.9,0.7,0.92,Dry,True
174.8,33.2,18.7,18.3,7.1,0.61,Wet,False
69.7,43.6,8.6,16.9,4.4,0.96,Dry,True
159.0,27.2,14.1,15.3,1.0,0.92,Wet,True
122.7,42.3,17.4,24.8,3.3,0.60,Wet,True
178.5,41.5,23.4,22.5,2.7,0.98,Wet,True
182.0,28.7,14.5,22.5,8.8,0.54,Wet,False
61.2,40.6,0.4,20.1,1.3,0.89,Wet,True
94.0,34.0,24.2,23.7,2.4,0.91,Wet,True
165.2,36.1,29.1,19.7,3.3,0.95,Dry,True
175.5,42.2,29.6,22.2,7.0,0.92,Wet,False
139.6,39.0,7.8,22.2,5.7,0.81,Wet,True
64.8,25.7,14.0,24.2,9.6,0.93,Wet,True
82.3,41.1,28.0,21.3,7.0,0.61,Wet,True
52.7,29.2,1.5,15.8,5.5,0.87,Wet,True
96.2,25.4,14.3,15.4,9.7,0.78,Dry,True
117.6,34.7,18.5,19.4,7.4,0.78,Dry,True
124.3,37.1,17.2,16.3,6.2,0.56,Wet,False
92.1,37.4,0.7,20.1,8.7,0.65,Dry,True
104.7,44.0,28.8,22.5,8.6,0.86,Wet,True
114.5,34.9,0.9,18.5,3.2,0.67,Dry,False
112.3,25.7,9.1,22.3,1.1,0.62,Wet,True
99.0,25.1,30.0,17.4,7.1,0.94,Dry,False
131.5,44.7,14.7,22.7,5.2,0.74,Dry,True
81.3,38.6,0.7,17.4,6.7,0.54,Wet,True
188.7,37.7,13.3,19.9,2.2,0.69,Wet,False
108.6,26.3,28.5,22.7,8.9,0.69,Wet,False
147.5,25.2,4.7,21.9,5.3,0.88,Wet,False
168.9,28.3,15.0,16.6,6.8,0.73,Dry,True
78.6,38.1,16.8,15.3,1.6,0.65,Wet,False
133.9,42.1,27.5,19.6,8.6,0.96,Wet,True
50.5,25.1,12.8,16.2,6.4,0.63,Dry,True
118.1,27.2,4.0,23.7,0.2,0.92,Dry,False
70.0,42.3,1.4,15.1,9.1,0.60,Dry,False
74.8,39.9,9.6,15.3,5.6,0.97,Dry,True
167.0,38.7,9.0,23.2,1.2,0.55,Wet,False
161.4,25.8,8.7,19.0,4.9,0.60,Dry,True
69.6,39.0,3.2,23.9,9.6,0.60,Dry,True
193.3,38.3,22.5,20.7,7.3,0.91,Dry,True
101.8,39.3,11.4,19.4,7.5,0.99,Wet,False
127.5,36.1,1.7,21.6,8.8,0.98,Wet,True
140.6,36.1,3.3,20.2,4.1,0.88,Wet,False
191.0,36.4,7.7,21.5,1.1,0.63,Dry,True
125.8,39.0,25.4,23.6,5.6,0.91,Wet,True
179.3,30.4,13.6,24.7,3.3,0.54,Wet,True
127.9,41.8,22.1,18.2,0.3,0.90,Wet,True
194.8,35.3,23.3,23.2,7.1,0.52,Wet,True
163.9,27.9,8.0,15.6,1.8,0.82,Dry,True
187.2,28.8,28.3,15.5,9.8,0.72,Dry,False
119.9,36.6,18.7,17.7,9.0,0.50,Wet,True
50.4,27.0,10.4,24.5,8.0,0.62,Wet,True
103.3,44.1,2.2,20.7,7.3,0.71,Wet,True
163.1,26.0,7.1,21.3,2.8,0.81,Dry,False
199.8,29.7,2.6,18.1,2.4,0.50,Dry,True
74.0,43.3,8.4,20.5,6.0,0.77,Dry,True
182.5,43.7,0.1,24.4,8.0,0.99,Dry,True
133.7,31.8,4.5,22.8,5.0,1.00,Wet,True
151.6,32.6,13.9,17.9,8.8,0.80,Dry,True
91.8,38.7,22.4,22.4,8.6,0.66,Dry,True
179.4,42.8,17.6,20.1,5.9,0.80,Dry,True
107.3,35.2,10.7,21.4,4.3,0.60,Dry,True
121.4,30.6,9.6,20.7,5.9,0.54,Wet,True
147.9,27.5,13.8,15.5,8.6,0.79,Wet,True
